Product Name,Product Group SKU,Variant Name,Attribute 1,Option 1,Attribute 2,Option 2,Attribute 3,Option 3,Parent Category,Category,Subcategory,Brand,SKU,Barcode,Description,Customer Unit,Supplier Unit,Customer Units in One Supplier Unit,Purchase Price,Selling Price,Regular Price,Opening Supplier Quantity,Additional Customer-Unit Stock,Low Stock Alert,Status
Blue Band Butter Premium,,,,,,,,,Dairy & Chilled,Butter,Butter Premium,Blue Band,DC-BUTT-BP-BB-01408,,Blue Band Butter Premium in Dairy & Chilled > Butter. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Lurpak Butter Premium,,,,,,,,,Dairy & Chilled,Butter,Butter Premium,Lurpak,DC-BUTT-BP-LURP-01409,,Lurpak Butter Premium in Dairy & Chilled > Butter. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Anchor Butter Premium,,,,,,,,,Dairy & Chilled,Butter,Butter Premium,Anchor,DC-BUTT-BP-ANCH-01410,,Anchor Butter Premium in Dairy & Chilled > Butter. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine,,,,,,,,,Dairy & Chilled,Margarine,Margarine,Store Brand,DC-MARG-MARG-SB-01411,,Margarine in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine,,,,,,,,,Dairy & Chilled,Margarine,Margarine,Local Brand,DC-MARG-MARG-LB-01412,,Margarine in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine,,,,,,,,,Dairy & Chilled,Margarine,Margarine,Imported Brand,DC-MARG-MARG-IB-01413,,Margarine in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine Regular,,,,,,,,,Dairy & Chilled,Margarine,Margarine Regular,Store Brand,DC-MARG-MR-SB-01414,,Margarine Regular in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine Regular,,,,,,,,,Dairy & Chilled,Margarine,Margarine Regular,Local Brand,DC-MARG-MR-LB-01415,,Margarine Regular in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine Regular,,,,,,,,,Dairy & Chilled,Margarine,Margarine Regular,Imported Brand,DC-MARG-MR-IB-01416,,Margarine Regular in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine Premium,,,,,,,,,Dairy & Chilled,Margarine,Margarine Premium,Store Brand,DC-MARG-MP-SB-01417,,Margarine Premium in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine Premium,,,,,,,,,Dairy & Chilled,Margarine,Margarine Premium,Local Brand,DC-MARG-MP-LB-01418,,Margarine Premium in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Margarine Premium,,,,,,,,,Dairy & Chilled,Margarine,Margarine Premium,Imported Brand,DC-MARG-MP-IB-01419,,Margarine Premium in Dairy & Chilled > Margarine. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream,,,,,,,,,Dairy & Chilled,Cream,Cream,Store Brand,DC-CREA-CREA-SB-01420,,Cream in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream,,,,,,,,,Dairy & Chilled,Cream,Cream,Local Brand,DC-CREA-CREA-LB-01421,,Cream in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream,,,,,,,,,Dairy & Chilled,Cream,Cream,Imported Brand,DC-CREA-CREA-IB-01422,,Cream in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream Regular,,,,,,,,,Dairy & Chilled,Cream,Cream Regular,Store Brand,DC-CREA-CR-SB-01423,,Cream Regular in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream Regular,,,,,,,,,Dairy & Chilled,Cream,Cream Regular,Local Brand,DC-CREA-CR-LB-01424,,Cream Regular in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream Regular,,,,,,,,,Dairy & Chilled,Cream,Cream Regular,Imported Brand,DC-CREA-CR-IB-01425,,Cream Regular in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream Premium,,,,,,,,,Dairy & Chilled,Cream,Cream Premium,Store Brand,DC-CREA-CP-SB-01426,,Cream Premium in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream Premium,,,,,,,,,Dairy & Chilled,Cream,Cream Premium,Local Brand,DC-CREA-CP-LB-01427,,Cream Premium in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Cream Premium,,,,,,,,,Dairy & Chilled,Cream,Cream Premium,Imported Brand,DC-CREA-CP-IB-01428,,Cream Premium in Dairy & Chilled > Cream. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts,,,,,,,,,Dairy & Chilled,Desserts,Desserts,Store Brand,DC-DESS-DESS-SB-01429,,Desserts in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts,,,,,,,,,Dairy & Chilled,Desserts,Desserts,Local Brand,DC-DESS-DESS-LB-01430,,Desserts in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts,,,,,,,,,Dairy & Chilled,Desserts,Desserts,Imported Brand,DC-DESS-DESS-IB-01431,,Desserts in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts Regular,,,,,,,,,Dairy & Chilled,Desserts,Desserts Regular,Store Brand,DC-DESS-DR-SB-01432,,Desserts Regular in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts Regular,,,,,,,,,Dairy & Chilled,Desserts,Desserts Regular,Local Brand,DC-DESS-DR-LB-01433,,Desserts Regular in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts Regular,,,,,,,,,Dairy & Chilled,Desserts,Desserts Regular,Imported Brand,DC-DESS-DR-IB-01434,,Desserts Regular in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts Premium,,,,,,,,,Dairy & Chilled,Desserts,Desserts Premium,Store Brand,DC-DESS-DP-SB-01435,,Desserts Premium in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts Premium,,,,,,,,,Dairy & Chilled,Desserts,Desserts Premium,Local Brand,DC-DESS-DP-LB-01436,,Desserts Premium in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Desserts Premium,,,,,,,,,Dairy & Chilled,Desserts,Desserts Premium,Imported Brand,DC-DESS-DP-IB-01437,,Desserts Premium in Dairy & Chilled > Desserts. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Juices,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices,Store Brand,DC-CJ-CJ-SB-01438,,Chilled Juices in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Juices,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices,Local Brand,DC-CJ-CJ-LB-01439,,Chilled Juices in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Juices,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices,Imported Brand,DC-CJ-CJ-IB-01440,,Chilled Juices in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Juices Regular,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices Regular,Store Brand,DC-CJ-CJR-SB-01441,,Chilled Juices Regular in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Juices Regular,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices Regular,Local Brand,DC-CJ-CJR-LB-01442,,Chilled Juices Regular in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Juices Regular,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices Regular,Imported Brand,DC-CJ-CJR-IB-01443,,Chilled Juices Regular in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Juices Premium,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices Premium,Store Brand,DC-CJ-CJP-SB-01444,,Chilled Juices Premium in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Juices Premium,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices Premium,Local Brand,DC-CJ-CJP-LB-01445,,Chilled Juices Premium in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Juices Premium,,,,,,,,,Dairy & Chilled,Chilled Juices,Chilled Juices Premium,Imported Brand,DC-CJ-CJP-IB-01446,,Chilled Juices Premium in Dairy & Chilled > Chilled Juices. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,24,2400,120,140,0,0,10,Active
Chilled Beverages,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages,Store Brand,DC-CB-CB-SB-01447,,Chilled Beverages in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Beverages,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages,Local Brand,DC-CB-CB-LB-01448,,Chilled Beverages in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Beverages,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages,Imported Brand,DC-CB-CB-IB-01449,,Chilled Beverages in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Beverages Regular,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages Regular,Store Brand,DC-CB-CBR-SB-01450,,Chilled Beverages Regular in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Beverages Regular,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages Regular,Local Brand,DC-CB-CBR-LB-01451,,Chilled Beverages Regular in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Beverages Regular,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages Regular,Imported Brand,DC-CB-CBR-IB-01452,,Chilled Beverages Regular in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Beverages Premium,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages Premium,Store Brand,DC-CB-CBP-SB-01453,,Chilled Beverages Premium in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Beverages Premium,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages Premium,Local Brand,DC-CB-CBP-LB-01454,,Chilled Beverages Premium in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Chilled Beverages Premium,,,,,,,,,Dairy & Chilled,Chilled Beverages,Chilled Beverages Premium,Imported Brand,DC-CB-CBP-IB-01455,,Chilled Beverages Premium in Dairy & Chilled > Chilled Beverages. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Menu Eggs,,,,,,,,,Dairy & Chilled,Eggs,Eggs,Menu,DC-EGGS-EGGS-MENU-01456,,Menu Eggs in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
SB Eggs Eggs,,,,,,,,,Dairy & Chilled,Eggs,Eggs,SB Eggs,DC-EGGS-EGGS-SE-01457,,SB Eggs Eggs in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Eggs,,,,,,,,,Dairy & Chilled,Eggs,Eggs,Store Brand,DC-EGGS-EGGS-SB-01458,,Eggs in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Eggs,,,,,,,,,Dairy & Chilled,Eggs,Eggs,Local Farm,DC-EGGS-EGGS-LF-01459,,Eggs in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Menu Eggs Regular,,,,,,,,,Dairy & Chilled,Eggs,Eggs Regular,Menu,DC-EGGS-ER-MENU-01460,,Menu Eggs Regular in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
SB Eggs Eggs Regular,,,,,,,,,Dairy & Chilled,Eggs,Eggs Regular,SB Eggs,DC-EGGS-ER-SE-01461,,SB Eggs Eggs Regular in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Eggs Regular,,,,,,,,,Dairy & Chilled,Eggs,Eggs Regular,Store Brand,DC-EGGS-ER-SB-01462,,Eggs Regular in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Eggs Regular,,,,,,,,,Dairy & Chilled,Eggs,Eggs Regular,Local Farm,DC-EGGS-ER-LF-01463,,Eggs Regular in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Menu Eggs Premium,,,,,,,,,Dairy & Chilled,Eggs,Eggs Premium,Menu,DC-EGGS-EP-MENU-01464,,Menu Eggs Premium in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
SB Eggs Eggs Premium,,,,,,,,,Dairy & Chilled,Eggs,Eggs Premium,SB Eggs,DC-EGGS-EP-SE-01465,,SB Eggs Eggs Premium in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Eggs Premium,,,,,,,,,Dairy & Chilled,Eggs,Eggs Premium,Store Brand,DC-EGGS-EP-SB-01466,,Eggs Premium in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Eggs Premium,,,,,,,,,Dairy & Chilled,Eggs,Eggs Premium,Local Farm,DC-EGGS-EP-LF-01467,,Eggs Premium in Dairy & Chilled > Eggs. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Dairy Alternatives,,,,,,,,,Dairy & Chilled,Dairy Alternatives,Dairy Alternatives,Store Brand,DC-DA-DA-SB-01468,,Dairy Alternatives in Dairy & Chilled > Dairy Alternatives. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Dairy Alternatives,,,,,,,,,Dairy & Chilled,Dairy Alternatives,Dairy Alternatives,Local Brand,DC-DA-DA-LB-01469,,Dairy Alternatives in Dairy & Chilled > Dairy Alternatives. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Dairy Alternatives,,,,,,,,,Dairy & Chilled,Dairy Alternatives,Dairy Alternatives,Imported Brand,DC-DA-DA-IB-01470,,Dairy Alternatives in Dairy & Chilled > Dairy Alternatives. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Dairy Alternatives Regular,,,,,,,,,Dairy & Chilled,Dairy Alternatives,Dairy Alternatives Regular,Store Brand,DC-DA-DAR-SB-01471,,Dairy Alternatives Regular in Dairy & Chilled > Dairy Alternatives. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Dairy Alternatives Regular,,,,,,,,,Dairy & Chilled,Dairy Alternatives,Dairy Alternatives Regular,Local Brand,DC-DA-DAR-LB-01472,,Dairy Alternatives Regular in Dairy & Chilled > Dairy Alternatives. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Dairy Alternatives Regular,,,,,,,,,Dairy & Chilled,Dairy Alternatives,Dairy Alternatives Regular,Imported Brand,DC-DA-DAR-IB-01473,,Dairy Alternatives Regular in Dairy & Chilled > Dairy Alternatives. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Dairy Alternatives Premium,,,,,,,,,Dairy & Chilled,Dairy Alternatives,Dairy Alternatives Premium,Store Brand,DC-DA-DAP-SB-01474,,Dairy Alternatives Premium in Dairy & Chilled > Dairy Alternatives. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
Dairy Alternatives Premium,,,,,,,,,Dairy & Chilled,Dairy Alternatives,Dairy Alternatives Premium,Local Brand,DC-DA-DAP-LB-01475,,Dairy Alternatives Premium in Dairy & Chilled > Dairy Alternatives. Simple product for Zephrant ERP import; one internal Default variant will be created.,Piece,Carton,12,3600,350,400,0,0,5,Active
